time,Rel_L_HIP_pos,Rel_L_KNE_pos,Rel_L_HIP_vel,Rel_L_KNE_vel
0.0,0.025577068328857422,0.004436650446483067,0.26085463744494886,0.053126342290328386
0.0022271428571428572,0.026162075587681362,0.004561638610703605,0.24532393683024656,0.03673096395652764
0.0044542857142857144,0.026747082846505305,0.004686626774924142,0.23080460429473373,0.021509366827992805
0.006681428571428572,0.027332090105329245,0.004811614939144679,0.21791340486901847,0.008166230016932603
0.008908571428571429,0.02780828067234584,0.004836749655859811,0.20715189058963368,-0.0027281686299483114
0.011135714285714285,0.028205789838518413,0.004784833703722273,0.19887819442205437,-0.010775176910552287
0.013362857142857143,0.02860329900469099,0.004732917751584734,0.1932896818988179,-0.01577220073047165
0.01559,0.029020254067012242,0.004669473614011492,0.1904177902295723,-0.017722208971347315
0.017817142857142858,0.029458361761910575,0.00460603404045105,0.19013543357959936,-0.016827327518244995
0.020044285714285716,0.02990545736040388,0.004547766770635333,0.19217632981108096,-0.013466844466462138
0.02227142857142857,0.030353528431483676,0.0044829521860395155,0.19616459055721566,-0.008161301202500224
0.02449857142857143,0.030724686452320644,0.004407777309417725,0.20165199950389712,-0.0015256206409109544
0.026725714285714287,0.031095568929399763,0.004369309186935425,0.20815966760664797,0.0057847054211337436
0.02895285714285714,0.03148650438444955,0.004370155470711844,0.21522027815877345,0.013129606285104171
0.03118,0.032071746281215126,0.004509565591812134,0.22241699062053572,0.019937526119209292
0.03340714285714286,0.0327121182850429,0.004657848732812063,0.2294153151733682,0.025750736241659515
0.035634285714285716,0.03335474886213031,0.004786300012043544,0.23598492371225877,0.030258683537850804
0.037861428571428574,0.033981521197727745,0.004917940752846854,0.24200940065391544,0.03331636530269388
0.04008857142857143,0.03453976658412389,0.005054844685963221,0.2474832681483676,0.03494625425950678
0.04231571428571428,0.035176856347492756,0.005224797129631043,0.2524970926321031,0.03532402628378438
0.04454285714285714,0.03580358028411866,0.00536391990525382,0.2572128979558118,0.03475006393849033
0.04677,0.03643443587848118,0.0054674832820892335,0.26183326846718247,0.03361020623354833
0.04899714285714286,0.036987286431448795,0.005486686638423375,0.2665682424492634,0.032330293285903484
0.051224285714285715,0.03736626059668404,0.005394754324640546,0.2716042500424117,0.031329568967202556
0.05345142857142857,0.037698078155517574,0.0052941228662218365,0.27707890436168686,0.030977889165424023
0.05567857142857143,0.038151059831891744,0.005237609148025512,0.28306447642257027,0.03156096781643058
0.05790571428571428,0.03879771573202951,0.005275397607258387,0.28956153878369817,0.03325670196461979
0.06013285714285714,0.039699390138898574,0.005461794137954711,0.2965027837129066,0.036124147206851684
0.06236,0.04055639961787632,0.0056723688329969124,0.30376566082544126,0.040105193839517335
0.06458714285714286,0.04140269320351737,0.005912474053246633,0.31119144717380104,0.045037634598839436
0.06681428571428571,0.04206557750701904,0.006052033730915614,0.31860778475170853,0.05067727533324142
0.06904142857142857,0.04276723473412649,0.006179554428373064,0.32585161985190586,0.05672610244207238
0.07126857142857143,0.04351306997026717,0.006323354482650757,0.33278979191801716,0.06286329129989301
0.07349571428571429,0.04432271787098476,0.006482286742755345,0.33933512844227254,0.06877596508998692
0.07572285714285715,0.04504728507995605,0.006609986373356411,0.34545667050263945,0.07418700732966306
0.07795,0.04578290394374302,0.006749008979116168,0.35118345257543365,0.07887779909594789
0.08017714285714286,0.046529889515468055,0.0068916880403246195,0.3566019869961088,0.08270440750295083
0.08240428571428571,0.04727848952157158,0.007079080445425849,0.3618481882417334,0.08560642712968221
0.08463142857142857,0.04803961059025355,0.007261537449700491,0.36709488246034133,0.08760832250716107
0.08685857142857142,0.04881213181359428,0.007432494061333791,0.3725362850221856,0.08881370573941835
0.08908571428571428,0.0497178840637207,0.007647425958088467,0.3783709198230022,0.08939348757924225
0.09131285714285714,0.050657999311174665,0.007885459116527013,0.38478443556496095,0.0895692454202819
0.09354,0.051629799025399346,0.008202303579875402,0.39193367823828085,0.0895934395711094
0.09576714285714286,0.052419944558824816,0.008363229274749756,0.39993322197473247,0.08972825987600297
0.09799428571428571,0.05326641723087856,0.008523609740393501,0.4088453429729582,0.09022488018892263
0.10022142857142857,0.05406232033457075,0.008591401576995849,0.41867413884511406,0.09130473104243168
0.10244857142857143,0.05496721696853637,0.008725399460111345,0.4293641544651084,0.09314408538600145
0.10467571428571429,0.055920797416142046,0.008896741781915938,0.4408035016261425,0.09586283121283046
0.10690285714285715,0.05696125875200543,0.009155153717313494,0.45283109791698406,0.09951784549041079
0.10913,0.058021905899047856,0.009462626491274153,0.4652473486316007,0.10410096181600414
0.11135714285714286,0.059115930965968545,0.009785038232803345,0.47782738931960744,0.10954120142889516
0.11358428571428572,0.060179434844425735,0.010077262435640609,0.49033590572416147,0.11571074240839249
0.11581142857142857,0.061297291210719515,0.010338880573000224,0.5025425361147091,0.12243402381434552
0.11803857142857142,0.062423528228487284,0.010611551965985977,0.514236905051256,0.1294993767101529
0.12026571428571428,0.06347889389310564,0.010823572056634085,0.5252424014610289,0.13667258554062134
0.12249285714285714,0.06459894725254603,0.01104546351092202,0.5354278734683827,0.1437117627254968
0.12472,0.06569322558811733,0.011275584254946028,0.5447164655280421,0.15038284353492973
0.12694714285714287,0.06685000583103724,0.01158187084538596,0.5530908925675092,0.15647488701366316
0.1291742857142857,0.06811377075740269,0.011983740942818776,0.5605945714066763,0.16181424024991595
0.13140142857142856,0.06954420866285049,0.012410652875900263,0.5673282532715864,0.16627654083532903
0.13362857142857143,0.07094538688659667,0.012812207256044659,0.573442143205873,0.16979554533088592
0.13585571428571427,0.07223527036394391,0.013144075938633506,0.5791239332455741,0.17236790942255156
0.13808285714285715,0.0734625015258789,0.013529630354472567,0.5845836529707291,0.17405331067959537
0.14031,0.07465683814457484,0.013940207821982242,0.5900366614970628,0.17496967599034421
0.14253714285714286,0.0758632071358817,0.01437557537215097,0.5956863783127337,0.17528371600673187
0.1447642857142857,0.07712596927370344,0.014821124076843264,0.6017084173551606,0.17519743305992325
0.14699142857142858,0.07846162700653077,0.015296282597950527,0.608237638727229,0.17493170599342037
0.14921857142857142,0.07990206929615566,0.01569223962511335,0.6153593008035968,0.17470840919509473
0.1514457142857143,0.08133600262233188,0.016064167737960818,0.6231050450116877,0.17473273697537212
0.15367285714285714,0.08274126155035837,0.016366278546197075,0.6314539432002285,0.1751774308838175
0.1559,0.08413591861724855,0.016696379695619854,0.6403383374071352,0.17617042251244877
0.15812714285714286,0.08550251082011633,0.017017296757016864,0.6496537414595933,0.17778701900301822
0.16035428571428573,0.08691197667803083,0.01741940188407898,0.6592716809127143,0.18004722283818686
0.16258142857142857,0.08830535742214748,0.017802128212792534,0.669054050746527,0.18291817256981682
0.16480857142857142,0.08979015302658079,0.018229899031775337,0.6788674036535732,0.18632111210231017
