time,Rel_L_HIP_pos,Rel_L_KNE_pos,Rel_L_HIP_vel,Rel_L_KNE_vel
0.0,-0.01808149893136565,0.21880394548091694,-0.04637421624920382,0.08997709975263381
0.0016290998196601867,-0.0185871496800292,0.21979899817958434,-0.06785185796898431,0.1330454759954784
0.0032581996393203734,-0.019155339598025175,0.22092564556244376,-0.08688140948026123,0.17182335289013867
0.0048872994589805605,-0.019815368532403003,0.22224554025712837,-0.10231593088220022,0.20430061460026064
0.006516399278640747,-0.02056171206049877,0.22376092056941438,-0.11387490569552003,0.23000894723137547
0.008145499098300934,-0.021343103420408557,0.22535995368558134,-0.1237152527867951,0.25272294533978934
0.009774598917961121,-0.022178536309324898,0.22709696515187175,-0.13060078161230032,0.2703030161582051
0.011403698737621306,-0.02303842059655031,0.22891156130841794,-0.135659044927025,0.2847329650794491
0.013032798557281493,-0.02391368713110453,0.23077582266717808,-0.13954100890974025,0.2971361903044359
0.01466189837694168,-0.024805078942579762,0.23272397944839887,-0.14119540976809802,0.3057435872261184
0.016290998196601868,-0.02569602564742881,0.23469653045423078,-0.14209288804805006,0.3130833510437794
0.017920098016262053,-0.026586383822405437,0.2367013360459375,-0.14198954647433226,0.31874702220167844
0.019549197835922242,-0.027464707600085653,0.23873526039925738,-0.14076938740526962,0.3225886721924463
0.021178297655582427,-0.028334784984385016,0.24077951882062026,-0.13908846016885895,0.32569418239768366
0.022807397475242613,-0.029186324049186176,0.24283831050550858,-0.13664706441201405,0.3276081340861113
0.0244364972949028,-0.030017325294219636,0.24490246901431972,-0.13372930344030792,0.3288223689601464
0.026065597114562987,-0.030835175325929942,0.24696963711459366,-0.13052335912631177,0.3296174361193362
0.027694696934223172,-0.03161781910629524,0.2490380654410071,-0.12681418181252216,0.32975020805694216
0.02932379675388336,-0.03238185566904111,0.25110530012539545,-0.12293658558632398,0.32970307864733517
0.030952896573543547,-0.03312370670308689,0.25317111162121547,-0.11885818219533094,0.32944145147758974
0.032581996393203735,-0.03382831172999019,0.2552333158103493,-0.1145684741088351,0.3290444955183337
0.03421109621286392,-0.034514994044630994,0.25729389408428216,-0.11020440169270845,0.32863282057223847
0.035840196032524106,-0.035168837409170206,0.25935159463674295,-0.1057292660079383,0.3282406583986578
0.037469295852184295,-0.03579207933721915,0.2614077839460449,-0.10119947617404179,0.32796072200901477
0.039098395671844484,-0.036396835248315426,0.26346327046233764,-0.09664060469825037,0.32775659232480864
0.040727495491504666,-0.03695922292552289,0.2655191993725046,-0.09205352197128251,0.32780448899438364
0.042356595311164855,-0.03749953634545447,0.2675770489837533,-0.087468893240239,0.3280213449030588
0.043985695130825044,-0.038016094356065996,0.2696369655746428,-0.08288690539884926,0.3284200278074545
